EastDVD_20240409_V_NOR_A
V-NOR-A,CA573372,1,1,2010-08-24,,62.41,-77.9208333,62.435,-77.8711111,Ivujivik
V-NOR-A,CA573374,1,1,2010-03-24,,60.7961111,-78.2325,60.8202778,-78.1777778,Akulivik
WestDVD_20240409_RM_PAC
3859,3859.BSB,19980821,20230804,1006,1,CHSPAC,TASU SOUND
WestDVD_20240409_V_NOR_A
V-NOR-A,CA573372,1,1,2010-08-24,,62.41,-77.9208333,62.435,-77.8711111,Ivujivik
V-NOR-A,CA573374,1,1,2010-03-24,,60.7961111,-78.2325,60.8202778,-78.1777778,Akulivik
